subject_id,display_name,model_mean,n_items_observed,model_obs_rate
1a000e12c4af6eb9,gpt-4-turbo-2024-04-09,0.5357224676812306,97,1.0
27bebe765c6e794e,gpt-4o-mini-2024-07-18,0.5093438062510227,97,1.0
2ed7ad42afb0c546,gpt-4o-2024-05-13 (spotlighting_with_delimiting),0.5353460972017673,97,1.0
373b2ee1b8c4cf26,gpt-4o-2024-05-13,0.4848960890198003,97,1.0
3f1e86a6a2d3bb8d,claude-3-opus-20240229,0.5270659466535755,97,1.0
48d8d4781217df68,gpt-4o-2024-05-13 (tool_filter),0.5544100801832761,97,1.0
554e3dab1477d6ec,gpt-3.5-turbo-0125,0.35835378825069547,97,1.0
69b2d5746bfc9331,gpt-4o-2024-05-13 (transformers_pi_detector),0.20638193421698575,97,1.0
70e3e5c181c774bc,gemini-1.5-pro-002,0.4829160530191458,97,1.0
723041c74a170a4a,gemini-2.0-flash-001,0.400163639338897,97,1.0
7c5fe2b08b9cd2b4,gemini-1.5-pro-001,0.2961053837342497,97,1.0
82a284d2476fb0f9,meta-llama_Llama-3.3-70B-Instruct,0.4333333333333333,97,1.0
88b077c3c41e61f5,command-r,0.31173294059892,97,1.0
8c2f0bf09668064b,command-r-plus,0.23992799869088527,97,1.0
8d882ce64ba01e94,gemini-1.5-flash-001,0.34468990345279,97,1.0
924ec16cd95bd29c,meta-llama_Llama-3-70b-chat-hf,0.17602683685157913,97,1.0
9ec9be28d7460e38,meta-llama_Llama-3.3-70B-Instruct (repeat_user_prompt),0.3856472166331321,71,0.7319587628865979
afc6dcfc4a3e5286,claude-3-7-sonnet-20250219,0.7889870724922272,97,1.0
c0273dfe7bcd556d,gpt-4o-2024-05-13 (repeat_user_prompt),0.6611192930780561,97,1.0
ce8041ab459c3167,claude-3-5-sonnet-20241022,0.7189985272459499,97,1.0
d1f581c18c4d12f0,Meta-SecAlign-70B,0.7547864506627394,97,1.0
ddff2371f69a35c5,claude-3-haiku-20240307,0.32956962853870064,97,1.0
e635d29b1ef3c91f,gemini-1.5-flash-002,0.33158239240713466,97,1.0
f3040325fbcd60ad,claude-3-sonnet-20240229,0.32852233676975945,97,1.0
f85a9cf82a932725,claude-3-5-sonnet-20240620,0.5085419734904271,97,1.0
f8b4f0f319be583b,gpt-4-0125-preview,0.39836360661102926,97,1.0
fa77a258eab54830,Meta-SecAlign-70B (repeat_user_prompt),0.7637047946326296,97,1.0
ff8a2370b10146bb,gemini-2.0-flash-exp,0.40554737358861076,97,1.0
